author_id,paper_id,year_citation
513,1662390,1995
513,1662390,2002
513,1662925,2002
513,1663597,1999
513,1663667,1994
513,1663667,1995
513,1663667,1995
513,1663667,1998
513,1663667,1999
513,1664382,2004
513,1664382,2004
513,1664382,2004
513,1664382,2005
513,1664508,2005
513,1665094,2005
513,1665486,2003
513,1665486,2003
513,1665486,2004
513,1665486,2004
513,1665486,2004
513,1665486,2004
513,1665486,2004
513,1665486,2004
513,1665486,2005
513,1665486,2005
513,1665486,2005
513,1665503,2004
513,1665577,1998
513,1666573,2001
513,1666573,2002
513,1666573,2002
513,1666573,2003
513,1666573,2003
513,1666573,2004
513,1666585,1994
513,1666585,1995
513,1666585,1995
513,1666617,2005
513,1666826,2000
513,1666826,2003
513,1667057,1994
513,1667057,1996
513,1667057,1997
513,1667057,1998
513,1667057,1998
513,1667544,1996
513,1667544,1996
513,1667946,2000
513,1669450,2004
513,1669450,2004
513,1669459,2005
513,1670702,2005
513,1670743,2003
513,1671068,2002
513,1671068,2003
513,1671068,2005
513,1671242,2000
513,1671242,2001
513,1671242,2002
513,1671242,2003
513,1671242,2003
513,1671246,2003
513,1671251,2003
513,1671752,1993
513,1671752,1993
513,1671752,1994
513,1671752,1994
513,1671752,1994
513,1671752,1995
513,1671752,1995
513,1671752,1995
513,1671752,1997
513,1671752,1998
513,1671752,1998
513,1671752,1999
513,1671752,2000
513,1671752,2001
513,1671752,2001
513,1671752,2001
513,1671752,2002
513,1671752,2005
513,1671765,1997
513,1671765,1997
513,1671765,1999
513,1671765,1999
513,1671765,2000
513,1671765,2001
513,1671765,2001
513,1671765,2001
513,1671765,2001
513,1671765,2002
513,1671765,2005
513,1671765,2005
513,1671767,1997
513,1671767,1999
513,1671767,1999
513,1671767,2001
513,1671767,2001
513,1671767,2001
513,1671785,2003
513,1672451,1997
513,1672451,1998
513,1672451,1998
513,1672451,1999
513,1672900,2002
513,1672900,2005
513,1673336,2003
513,1673340,2004
513,1673340,2005
513,1673341,1998
513,1673341,2000
513,1673341,2003
513,1673341,2004
513,1673341,2004
513,1673341,2005
513,1673351,1999
513,1673351,2005
513,1673351,2005
513,1673351,2005
513,1673355,1997
513,1673355,1998
513,1673355,2001
513,1673355,2002
513,1673355,2003
513,1673356,1998
513,1673356,2002
513,1673356,2005
513,1673360,1998
513,1673360,1998
513,1674189,2000
513,1674189,2003
513,1674241,1997
513,1674241,1998
513,1674241,1998
513,1674241,1999
513,1674241,2001
513,1674241,2002
513,1674241,2004
513,1674241,2004
513,1674241,2005
513,1674241,2005
513,1674260,2005
513,1674285,2000
513,1674285,2003
513,1674285,2005
513,1674341,2000
513,1674679,2003
513,1674684,2000
513,1674871,2000
513,1674871,2003
513,1675159,2003
513,1675159,2004
513,1676165,1997
513,1676165,2000
513,1676312,2003
513,1677077,2004
513,1677220,2004
513,1677588,1994
513,1677588,1995
513,1678821,2000
513,1678821,2003
513,1678825,1997
513,1679346,2004
513,1679348,2004
513,1679437,2000
513,1679437,2003
513,1679437,2003
513,1679437,2003
513,1679437,2004
513,1679437,2004
513,1679437,2005
513,1679437,2005
513,1679582,1994
513,1679582,1995
513,1679582,1995
513,1679582,1998
513,1679582,1998
513,1679588,1999
513,1679588,2002
513,1679671,2003
513,1680219,2001
513,1680219,2001
513,1680609,1994
513,1680609,1995
513,1680609,1995
513,1681134,1997
513,1681254,2000
513,1681254,2000
513,1681254,2001
513,1681296,2003
513,1681493,2002
513,1681493,2003
513,1681621,2000
513,1681621,2002
513,1681621,2003
513,1681621,2003
513,1681621,2003
513,1681621,2003
513,1681621,2004
513,1681621,2004
513,1681854,2004
513,1682071,1994
513,1682071,1995
513,1682071,1995
513,1682673,2003
513,1682673,2003
513,1682784,1994
513,1682784,1994
513,1682784,1994
513,1682784,1995
513,1682784,1995
513,1682784,1997
513,1682784,1999
513,1682784,2001
513,1682784,2002
513,1683423,1998
513,1683423,1998
513,1683951,1997
513,1683959,1998
513,1683959,2001
513,1684484,1994
513,1684484,1995
513,1684484,1995
513,1684484,1998
513,1684484,1998
513,1684964,2003
513,1685342,2003
513,1685342,2003
513,1685342,2004
513,1686039,2003
513,1686039,2005
513,1686046,2005
513,1686079,2000
513,1686079,2003
513,1686198,2003
513,1686198,2003
513,1686564,1994
513,1686564,1994
513,1686564,1994
513,1686564,1995
513,1686564,1997
513,1686564,1999
513,1686564,2001
513,1686676,2005
513,1686676,2005
513,1688721,2003
513,1689083,1994
513,1689083,1995
513,1689083,1995
513,1689083,1998
513,1689083,1998
513,1689295,2003
513,1689920,2005
513,1689946,2000
513,1689946,2001
513,1689946,2001
513,1689946,2001
513,1689946,2002
513,1690024,1998
513,1690024,1998
513,1690562,2005
513,1690841,1993
513,1690841,1995
513,1690841,1996
513,1690841,1996
513,1690841,1997
513,1690841,1997
513,1690841,2000
513,1690841,2001
513,1690841,2001
513,1690841,2003
513,1690841,2004
513,1690841,2005
513,1693055,1997
513,1693130,1992
513,1693130,1995
513,1693130,1996
513,1693130,1996
513,1693130,1996
513,1693130,1997
513,1693243,1998
513,1694182,1998
513,1694182,1998
513,1694182,1999
513,1694182,2000
513,1694182,2001
513,1694182,2002
513,1694182,2003
513,1694182,2004
513,1694182,2005
513,1695614,2004
513,1695614,2005
513,1696180,2003
513,1696186,1996
513,1696186,1997
513,1696186,1998
513,1696381,2003
513,1696381,2004
513,1696621,1994
513,1696621,1995
513,1696621,1995
513,1696621,1999
513,1697538,1995
513,1698136,1999
513,1699144,1998
513,1699144,1998
513,1699144,1998
513,1699144,1998
513,1699144,1998
513,1699144,1999
513,1699144,1999
513,1699144,2000
513,1699144,2002
513,1699144,2002
513,1699497,1995
513,1699497,1995
513,1699497,1998
513,1699497,1999
513,1699505,2002
513,1699634,1998
513,1699634,2003
513,1699634,2004
513,1699678,2000
513,1699678,2003
513,1699678,2003
513,1699678,2004
513,1699678,2004
513,1699680,2004
513,1699924,2005
513,1699924,2005
513,1700180,1997
513,1700180,1999
513,1700182,1994
513,1700182,1995
513,1700182,1995
513,1700187,1998
513,1700187,2000
513,1700187,2002
513,1700187,2003
513,1700187,2003
513,1700187,2003
513,1700187,2004
513,1701269,1998
513,1701269,2000
513,1701651,2002
513,1701651,2002
513,1701651,2004
513,1701651,2005
513,1701651,2005
513,1701893,2005
513,1701946,1993
513,1701946,1993
513,1701946,1994
513,1701946,1994
513,1701946,1995
513,1701946,1995
513,1701946,1995
513,1701946,1997
513,1701946,1997
513,1701946,1998
513,1701946,1998
513,1701946,1999
513,1701946,1999
513,1701946,2000
513,1701946,2000
513,1701946,2001
513,1701946,2001
513,1701946,2002
513,1701947,1999
513,1701947,2001
513,1701947,2002
513,1701952,1995
513,1701952,2001
513,1701952,2003
513,1701955,2002
513,1702017,2005
513,1702017,2005
513,1702342,1994
513,1702342,1995
513,1702342,1995
513,1702372,2002
513,1702408,1998
513,1703500,1996
513,1703500,1997
513,1703500,2000
513,1703500,2000
513,1703500,2000
513,1703500,2001
513,1703500,2002
513,1703645,2000
513,1703645,2001
513,1703645,2002
513,1703645,2002
513,1703645,2003
513,1703645,2003
513,1703645,2003
513,1703645,2003
513,1703645,2003
513,1703645,2004
513,1703645,2004
513,1703645,2004
513,1703645,2004
513,1703645,2005
513,1703645,2005
513,1703645,2005
513,1704382,2004
513,1704382,2004
513,1704382,2005
513,1704382,2005
513,1704387,2004
513,1704387,2004
513,1704388,2004
513,1704661,2005
513,1705202,2004
513,1705202,2005
513,1705440,2005
513,1705440,2005
513,1705870,1994
513,1705870,1994
513,1705870,1994
513,1706265,2002
513,1706281,1999
513,1706281,2005
513,1706281,2005
513,1706281,2005
513,1706868,2002
513,1707967,1998
513,1707967,1998
513,1707971,2002
513,1707974,1994
513,1707974,1994
513,1707974,1995
513,1707974,1995
513,1707974,1997
513,1708254,2001
513,1708254,2002
513,1708559,1994
513,1708559,1995
513,1708559,1995
513,1708625,2004
513,1709468,2001
513,1709468,2003
513,1709468,2003
513,1709468,2005
513,1709995,2004
513,1710781,1998
513,1710781,2004
513,1711711,2000
513,1711711,2001
513,1711711,2001
513,1711711,2001
513,1711868,1994
513,1711868,1995
513,1711868,1995
513,1711868,1997
513,1711868,1997
513,1711868,1997
513,1711868,1998
513,1711868,1998
513,1711868,1998
513,1711868,1999
513,1712881,1993
513,1712881,1993
513,1712881,1993
513,1712881,1995
513,1712881,1996
513,1712881,1997
513,1712881,1999
513,1712881,2000
513,1713360,1994
513,1713360,1995
513,1713360,1995
513,1713360,1998
513,1713360,1999
513,1713360,2001
513,1713399,1994
513,1713399,1995
513,1713399,1995
513,1713399,1995
513,1714028,1999
513,1715294,2002
513,1715294,2003
513,1715296,2002
513,1715296,2003
513,1715908,2003
513,1715908,2005
513,1715921,2000
513,1716609,1994
513,1716609,1995
513,1716609,1995
513,1716684,1998
513,1716707,2004
513,1717978,1994
513,1717978,1995
513,1717978,1995
513,1718411,2001
513,1718424,2005
513,1718585,2003
513,1718585,2003
513,1718585,2005
513,1718600,1991
513,1718600,1992
513,1718600,1992
513,1718600,1992
513,1718600,1993
513,1718600,1993
513,1718600,1995
513,1718600,1996
513,1718600,1997
513,1718600,1997
513,1718600,1997
513,1718600,1998
513,1718600,1999
513,1718600,2000
513,1718600,2001
513,1718600,2001
513,1718600,2002
513,1718602,1994
513,1718602,1995
513,1718602,1995
513,1718602,1998
513,1718602,1998
513,1720278,2003
513,1720404,2003
513,1720723,1994
513,1720723,1995
513,1721646,1994
513,1721646,1996
513,1721646,1997
513,1721646,1998
513,1721646,1998
513,1721646,1999
513,1721646,2000
513,1721646,2005
513,1721647,1998
513,1721647,1998
513,1721653,1991
513,1721997,2005
513,1722811,2004
513,1722811,2004
513,1722811,2005
513,1723504,2001
513,1723722,2004
513,1723841,2002
513,1723890,2004
513,1724286,1996
513,1724745,1999
513,1725118,1993
513,1725118,1996
513,1725118,1998
513,1725118,1998
513,1725118,2000
513,1726174,1993
513,1726174,1996
513,1726174,1996
513,1726174,1997
513,1726174,1998
513,1726174,1998
513,1726174,2000
513,1726179,1995
513,1726689,1994
513,1726689,1995
513,1726689,1995
513,1727071,1994
513,1727071,1995
513,1727071,1995
513,1727472,1997
513,1727814,2002
513,1727898,1994
513,1727898,1995
513,1727898,1995
513,1728299,2003
513,1728875,2000
513,1728875,2003
513,1728875,2004
513,1728875,2004
513,1728875,2005
513,1728875,2005
513,1728892,1996
513,1728892,1997
513,1728892,2000
513,1728892,2000
513,1728892,2000
513,1728892,2001
513,1728892,2001
513,1728892,2001
513,1728892,2002
513,1728892,2003
513,1728892,2004
513,1728892,2005
513,1729463,2004
513,1729468,2000
513,1729468,2002
513,1729468,2003
513,1729468,2003
513,1729468,2003
513,1729468,2003
513,1729468,2004
513,1729468,2004
513,1730282,2004
513,1730282,2005
513,1730792,2000
513,1730916,1994
513,1730916,1995
513,1730916,1995
513,1730990,2003
513,1730990,2003
513,1731319,2005
513,1731324,2005
513,1731333,1994
513,1731333,1994
513,1731333,1996
513,1731333,1997
513,1731333,1997
513,1731333,1999
513,1731333,1999
513,1731333,2000
513,1731333,2000
513,1731333,2001
513,1731333,2001
513,1731333,2001
513,1731333,2002
513,1731333,2004
513,1731335,2000
513,1731335,2001
513,1731335,2003
513,1731518,1998
513,1731518,2003
513,1731518,2004
513,1731518,2004
513,1731750,1996
513,1731750,1998
513,1731750,1998
513,1731750,1998
513,1731750,1999
513,1731750,1999
513,1731750,2000
513,1731750,2000
513,1731750,2000
513,1731750,2003
513,1731750,2003
513,1731750,2003
513,1731750,2003
513,1731750,2003
513,1732620,1997
513,1733089,2003
513,1733474,1995
513,1734235,1998
513,1734235,1998
513,1734261,2003
513,1734261,2003
513,1734261,2004
513,1734676,1996
513,1734916,1997
513,1734916,1998
513,1734916,2004
513,1734933,2002
513,1734960,2005
513,1735312,2003
513,1735312,2003
513,1735312,2004
513,1735766,1994
513,1735766,1995
513,1735766,1995
513,1735878,2003
513,1736051,1991
513,1736341,2003
513,1736595,2000
513,1736632,2002
513,1737060,2003
513,1737125,1997
513,1737125,1999
513,1737467,1996
513,1737467,1997
513,1737612,1998
513,1737612,2000
513,1737636,1997
513,1737636,1998
513,1737636,1998
513,1737636,1998
513,1737636,2004
513,1738266,1991
513,1738266,1992
513,1738266,1993
513,1738266,1993
513,1738266,1994
513,1738266,1995
513,1738266,1995
513,1738266,1996
513,1738266,1997
513,1738266,1999
513,1738266,2000
513,1738266,2001
513,1738266,2001
513,1738266,2002
513,1738266,2002
513,1738267,1998
513,1738267,1999
513,1738304,2002
513,1738304,2003
513,1739104,1994
513,1739104,1995
513,1739104,1995
513,1739104,1997
513,1739155,1994
513,1739155,1998
513,1739199,1995
513,1739199,1995
513,1739199,1997
513,1739199,1997
513,1739199,2001
513,1739436,2003
513,1739514,1994
513,1739514,1995
513,1739514,1995
513,1739926,1995
513,1739926,2001
513,1739926,2001
513,1742000,1991
513,1742255,2002
513,1742255,2003
513,1742532,1993
513,1742532,1993
513,1742532,1995
513,1742532,1996
513,1742532,1996
513,1742532,1997
513,1742532,1997
513,1742532,2000
513,1742614,2000
513,1742614,2002
513,1742902,2003
513,1743111,1994
513,1743111,1995
513,1743111,1995
513,1743727,1999
513,1743727,2002
513,1743727,2004
513,1743727,2005
513,1743727,2005
513,1743727,2005
513,1743727,2005
513,1743780,1998
513,1743780,1998
513,1743780,2002
513,1743810,1998
513,1744056,2004
513,1744314,2003
513,1744358,2005
513,1744374,2003
513,1744374,2003
513,1744374,2005
513,1744579,1992
513,1744579,1995
513,1744579,2000
513,1745092,2003
513,1745092,2004
513,1745092,2004
513,1745092,2004
513,1745251,1994
513,1745362,1996
513,1745362,1998
513,1745465,1995
513,1745945,2000
513,1745945,2003
513,1746039,1997
513,1746039,2001
513,1746582,1994
513,1746582,1994
513,1746582,1994
513,1746582,1995
513,1746582,1995
513,1746582,1997
513,1746582,1999
513,1746582,1999
513,1746582,2000
513,1746582,2000
513,1746582,2001
513,1746582,2002
513,1747210,1994
513,1747210,1995
513,1747210,1995
513,1747210,2004
513,1747210,2005
513,1747518,2000
513,1747518,2003
513,1747551,1994
513,1747551,1995
513,1747551,1995
513,1747745,1992
513,1747745,1992
513,1747745,1995
513,1747745,1995
513,1747745,1995
513,1747745,1998
513,1747745,1999
513,1747745,2000
513,1747745,2000
513,1747754,1995
513,1747841,2004
513,1747842,2004
513,1747949,1998
513,1747949,1998
513,1747949,1998
513,1747949,1999
513,1747949,1999
513,1747949,2000
513,1747949,2000
513,1747949,2003
513,1747949,2004
513,1748204,1999
513,1748204,2001
513,1748204,2001
513,1748204,2001
513,1748204,2001
513,1748204,2002
513,1748204,2002
513,1748264,2003
513,1748355,2001
513,1748355,2001
513,1749012,1994
513,1749012,1995
513,1749264,2001
513,1749264,2001
513,1749264,2002
513,1749264,2002
513,1749821,2003
513,1749919,1994
513,1749919,1997
513,1750303,1994
513,1750353,2004
513,1750353,2004
513,1750353,2004
513,1750353,2005
513,1750488,1998
513,1750488,2002
513,1750488,2005
513,1750966,1994
513,1751266,2001
513,1751266,2002
513,1751519,1992
513,1751519,1992
513,1751519,1993
513,1751519,1993
513,1751519,2000
513,1751534,1998
513,1751534,1998
513,1751534,1999
513,1751534,2005
513,1751550,2003
513,1751614,1993
513,1751614,1997
513,1751614,2000
513,1751614,2000
513,1751614,2001
513,1751614,2001
513,1751614,2002
513,1751614,2003
513,1751614,2004
513,1751614,2005
513,1752256,1998
513,1752530,2002
513,1752605,1997
513,1752605,2004
513,1752605,2005
513,1753011,1998
513,1753011,1998
513,1753011,2000
513,1753011,2003
513,1753494,2005
513,1753884,1996
513,1753884,2001
513,1753884,2001
513,1753884,2002
513,1753884,2004
513,1753950,1995
513,1753950,1996
513,1753950,1997
513,1755650,2000
513,1755650,2001
513,1756130,2003
513,1756142,1994
513,1756142,1995
513,1756142,1999
513,1756142,2002
513,1756142,2002
513,1756205,1998
513,1756544,2000
513,1756544,2003
513,1756544,2003
513,1757032,1995
513,1757411,1997
513,1757411,1998
513,1757411,1998
513,1757411,2004
513,1757411,2005
513,1757650,2002
513,1757650,2003
513,1759066,2004
513,1759182,2000
513,1759182,2001
513,1759182,2002
513,1759376,2004
513,1759557,1992
513,1759557,1995
513,1759557,1997
513,1759557,1997
513,1759557,1997
513,1759557,1998
513,1759557,1999
513,1759557,2001
513,1760547,1998
513,1760909,2002
513,1761044,2003
513,1761468,1994
513,1761468,1999
513,1761499,1992
513,1761499,1993
513,1761499,1993
513,1761499,1994
513,1761499,1994
513,1761499,1996
513,1761557,2005
513,1762098,2005
513,1762464,2003
513,1762464,2005
513,1762626,1997
513,1762915,1993
513,1762961,1995
513,1762961,1996
513,1762961,1997
513,1763075,2002
513,1763716,1994
513,1763716,1997
513,1763716,1999
513,1763716,1999
513,1763716,2000
513,1763716,2000
513,1763716,2000
513,1763803,2003
513,1763953,1998
513,1763953,1998
513,1764127,2004
513,1764127,2004
513,1764127,2005
513,1764127,2005
513,1764535,1993
513,1764535,1993
513,1764535,1993
513,1764535,1995
513,1764535,2000
513,1764560,1992
513,1764560,1992
513,1764560,1993
513,1764560,1993
513,1764560,1993
513,1764560,1995
513,1764560,1996
513,1764560,2000
513,1764954,1996
513,1764954,1996
513,1764954,1996
513,1764954,1997
513,1764954,2005
513,1765714,2002
513,1765714,2003
513,1766187,2004
513,1766202,1993
513,1766202,1996
513,1766202,2000
513,1766258,1993
513,1766258,1994
513,1766258,1996
513,1766258,1997
513,1766258,2000
513,1766295,1994
513,1766295,1995
513,1766295,1995
513,1766295,1998
513,1766295,1999
513,1766382,1994
513,1766382,1995
513,1766382,1995
513,1766497,1991
513,1766497,1992
513,1767033,1994
513,1767033,1995
513,1767033,1998
513,1767176,2003
513,1767176,2003
513,1767176,2004
513,1767183,1994
513,1767183,1995
513,1767275,1999
513,1767284,2005
513,1767290,2005
513,1767880,2004
513,1768042,2001
513,1768360,1991
513,1768360,1993
513,1768360,1994
513,1768360,2001
513,1768525,1999
513,1768525,2001
513,1768525,2001
513,1768525,2002
513,1768525,2005
513,1768525,2005
513,1769173,1991
513,1769173,1999
513,1769479,1993
513,1769479,1996
513,1769479,1997
513,1769479,2000
513,1769534,1997
513,1769534,1998
513,1769534,2004
513,1770073,1994
513,1770073,1994
513,1770073,1996
513,1770073,1996
513,1770073,2000
513,1770073,2003
513,1770498,1997
513,1770498,2001
513,1770646,2003
513,1770646,2003
513,1770647,1998
513,1770647,2004
513,1771656,2005
513,1772468,1994
513,1772468,1995
513,1772468,1995
513,1772653,2002
513,1773042,2003
513,1773042,2003
513,1773048,1994
513,1773048,1996
513,1773048,1997
513,1773048,1998
513,1773048,1998
513,1773305,1997
513,1773305,1998
513,1773305,2004
513,1773305,2005
513,1774103,2002
513,1774239,1994
513,1774239,1995
513,1774756,1995
513,1774756,1995
513,1775398,1998
513,1775398,1998
513,1775619,2003
513,1775652,2004
513,1776016,2000
513,1776016,2003
513,1776016,2003
513,1776251,1993
513,1776251,1993
513,1776251,1994
513,1776251,1995
513,1776251,1995
513,1776251,1995
513,1776251,2000
513,1776295,2003
513,1776296,2004
513,1776323,2000
513,1776323,2000
513,1776323,2003
513,1776534,1998
513,1776534,1998
513,1777062,2005
513,1777444,1994
513,1777444,1995
513,1777444,1995
513,1777767,1993
513,1777767,1997
513,1777767,1997
513,1778043,2002
513,1778064,2002
513,1778260,2003
513,1778260,2003
513,1778551,1994
513,1778551,1995
513,1778767,2002
513,1778786,1999
513,1778786,2002
513,1779302,2003
513,1780492,2003
513,1780631,2002
513,1781017,1998
513,1781017,2004
513,1781238,2002
513,1781239,2002
513,1781239,2003
513,1781243,2002
513,1781353,1996
513,1781353,1997
513,1781353,1998
513,1781353,1998
513,1781444,2000
513,1781444,2001
513,1781444,2003
513,1781756,2005
513,1781788,2000
513,1781788,2003
513,1782312,2003
513,1782314,2001
513,1782314,2005
513,1782380,1997
513,1782380,1999
513,1782380,2000
513,1783954,1995
513,1783954,1995
513,1783964,1991
513,1783964,1992
513,1783964,1994
513,1784002,1998
513,1784981,1999
513,1784981,2000
513,1785063,1995
513,1785130,2001
513,1785399,1994
513,1785399,1995
513,1785399,1995
513,1785609,1994
513,1785609,1994
513,1785609,1995
513,1785609,1997
513,1785709,2005
513,1786565,1996
513,1787016,1997
513,1787016,1998
513,1787016,2002
513,1788096,1998
513,1788118,2003
513,1788118,2003
513,1788118,2004
513,1788258,2005
513,1788294,1994
513,1788294,1995
513,1788294,1995
513,1788327,1994
513,1788327,1995
513,1788327,1995
513,1788350,1991
513,1788350,1995
513,1788690,2005
513,1789584,2003
513,1790100,2002
513,1790100,2003
513,1790217,1998
513,1790217,1998
513,1790261,2002
513,1790978,1999
513,1790978,2000
513,1790978,2000
513,1790978,2001
513,1790978,2002
513,1790978,2003
513,1791033,1994
513,1791033,1995
513,1791033,1995
513,1791098,1994
513,1791098,1995
513,1791098,1995
513,1791162,1993
513,1791162,2000
513,1791162,2001
513,1791162,2002
513,1791483,2003
513,1791483,2004
513,1791887,2003
513,1791951,2005
513,1792091,2000
513,1792091,2003
513,1792182,2004
513,1792188,2003
513,1792639,1998
513,1792886,1995
513,1792979,2002
513,1792979,2004
513,1792979,2004
513,1792979,2005
513,1794359,1991
513,1794359,1992
513,1794359,1993
513,1794359,2000
513,1794383,1994
513,1794383,1995
513,1794383,1995
513,1794981,2002
513,1795179,2003
513,1795620,2001
513,1795726,1998
513,1795726,2000
513,1795726,2003
513,1795726,2004
513,1795726,2004
513,1795726,2004
513,1795726,2005
513,1795726,2005
513,1796181,2000
513,1796232,2001
513,1796232,2001
513,1796232,2002
513,1796232,2003
513,1796232,2003
513,1796232,2004
513,1796232,2004
513,1796232,2005
513,1796270,1991
513,1796270,1997
513,1796353,2004
513,1796455,1994
513,1796455,1995
513,1796455,1995
513,1796455,1995
513,1796716,1993
513,1796716,1994
513,1796716,1995
513,1796716,2000
513,1796716,2001
513,1796716,2001
513,1796716,2001
513,1796716,2002
513,1797897,2001
513,1797897,2003
513,1797901,2000
513,1798230,2002
513,1798520,2004
513,1798520,2005
513,1799706,1997
513,1799706,2000
513,1799721,1995
513,1799721,2000
513,1799731,1994
513,1799731,1995
513,1799731,1995
513,1799734,2005
513,1799767,1998
513,1799767,1998
513,1799795,2002
513,1799800,1998
513,1800028,2000
513,1800028,2001
513,1800028,2002
513,1800222,1997
513,1800222,1997
513,1800222,1998
513,1800492,2000
513,1800492,2003
513,1800916,2002
513,1801234,2003
513,1801741,1995
513,1801741,1996
513,1801741,1997
513,1801982,1994
513,1801982,1995
513,1801982,1995
513,1802032,1996
513,1802032,1997
513,1802032,1998
513,1802032,1998
513,1802264,2003
513,1802264,2004
513,1802264,2004
513,1802264,2004
513,1802683,1996
513,1802683,2002
513,1803275,1998
513,1803275,2004
513,1803275,2004
513,1803275,2005
513,1803530,1996
513,1803530,1997
513,1803530,2001
513,1803530,2003
513,1803547,1993
513,1803547,1993
513,1803547,1994
513,1803547,2000
513,1803633,1994
513,1803633,1995
513,1803633,1995
513,1803777,1998
513,1803777,1998
513,1803777,2004
513,1804344,1997
513,1804375,2005
513,1805617,1994
513,1805636,2001
513,1805636,2003
513,1805801,1995
513,1805801,1997
513,1805801,1998
513,1805801,1998
513,1806002,1998
513,1806230,2005
513,1806330,2004
513,1806364,1998
513,1806831,2003
513,1806844,2005
513,1807769,1994
513,1807769,1995
513,1807769,1995
513,1807776,1991
513,1807776,1992
513,1808089,1994
513,1808089,1995
513,1808089,1995
513,1808091,1998
513,1808091,2003
513,1808450,2003
513,1809881,1994
513,1809923,1994
513,1809923,1995
513,1809923,1995
513,1809923,1995
513,1809923,1998
513,1809923,1998
513,1809923,1999
513,1810092,1994
513,1810092,1995
513,1810092,1998
513,1810092,1998
513,1810105,1994
513,1810105,1995
513,1810105,1995
513,1811697,2005
513,1811697,2005
513,1811841,2003
513,1812140,2004
513,1812222,2000
513,1812222,2002
513,1812222,2003
513,1812291,1994
513,1812316,1993
513,1812316,1993
513,1812316,1995
513,1812316,2000
513,1812316,2000
513,1812328,1994
513,1812328,1995
513,1812328,1995
513,1812328,1997
513,1812583,1994
513,1812583,1995
513,1812583,1995
513,1812661,1998
513,1812661,2004
513,1813214,2000
513,1813214,2003
513,1813214,2003
513,1813880,2002
513,1813880,2003
513,1814125,2003
513,1814210,1998
513,1814210,2000
513,1814210,2003
513,1814210,2003
513,1814210,2003
513,1814210,2003
513,1814210,2004
513,1814210,2004
513,1814463,2000
513,1814463,2003
513,1814566,1997
513,1814578,1994
513,1814578,1995
513,1814578,1995
513,1814582,1992
513,1814703,1996
513,1814971,1994
513,1815307,2002
513,1815707,2004
513,1815941,1997
513,1816534,2003
513,1816889,1993
513,1816889,2000
513,1817357,2002
513,1817696,2004
513,1819104,1997
513,1819104,1998
513,1819104,1998
513,1819171,1994
513,1819171,1994
513,1819266,1994
513,1819266,1995
513,1819266,1995
513,1819266,1995
513,1819289,1994
513,1819289,1995
513,1819289,1995
513,1819385,1994
513,1819520,1995
513,1819520,1997
513,1819520,1998
513,1819520,1998
513,1819839,2000
513,1819839,2003
513,1821644,1999
513,1821644,2000
513,1821713,1998
513,1821722,2003
513,1821775,2000
513,1821775,2003
513,1821780,2002
513,1821785,2001
513,1821785,2003
513,1823441,2000
513,1823441,2003
513,1823441,2004
513,1824315,1993
513,1824315,1993
513,1824315,1994
513,1824315,1994
513,1824315,1995
513,1824315,1995
513,1824315,1996
513,1824329,1993
513,1824329,2000
513,1824385,1995
513,1824385,1997
513,1824385,1997
513,1824385,1998
513,1824385,1998
513,1824385,1998
513,1824454,1994
513,1824454,1995
513,1824454,1995
513,1824455,1992
513,1824455,1992
513,1824551,1992
513,1824551,1992
513,1824551,1992
513,1824945,1999
513,1824945,2002
513,1824945,2002
513,1827161,1994
513,1827161,1995
513,1827161,1995
513,1827181,1994
513,1827181,1998
513,1827234,1994
513,1827234,1995
513,1827306,1993
513,1827306,1994
513,1827306,1994
513,1827438,1999
513,1828609,1998
513,1828609,1998
513,1828909,2004
513,1830860,2002
513,1830860,2003
513,1831305,2004
513,1832218,2005
513,1833216,2005
513,1833285,1992
513,1833285,1993
513,1833285,1993
513,1833285,1995
513,1833285,2000
513,1833289,2000
513,1833370,2002
513,1833393,2000
513,1834175,2002
513,1834532,2005
513,1834591,2003
513,1835494,2003
513,1835494,2004
513,1836049,2003
513,1836049,2004
513,1836623,1995
513,1836770,1995
513,1836770,1997
513,1836770,1997
513,1836770,1998
513,1838515,1999
513,1838515,2001
513,1840207,2001
513,1840327,1994
513,1840327,1995
513,1840327,1995
513,1840373,1998
513,1840445,1994
513,1840445,1994
513,1840445,1995
513,1840499,2002
513,1842327,1998
513,1842327,1998
513,1843520,2003
513,1844321,1995
513,1844486,1994
513,1844486,1995
513,1844548,2003
513,1844548,2003
513,1846484,2005
513,1848805,1998
513,1848826,2000
513,1849081,2003
513,1849081,2003
513,1849081,2003
513,1849081,2005
513,1850860,2004
513,1850860,2004
513,1850860,2005
513,1853495,2003
513,1853559,2000
513,1853559,2003
513,1854052,1994
513,1854052,1995
513,1854052,1995
513,1854082,1995
513,1854112,2001
513,1854112,2003
513,1854112,2004
513,1854681,2004
513,1854762,1998
513,1854762,1998
513,1858354,1995
513,1860567,2003
513,1864433,2003
513,1865993,1998
513,1866261,2005
513,1866612,1996
513,1873130,2002
513,1873130,2003
513,1873657,1998
513,1873657,2004
513,1874410,2003
513,1874647,2005
513,1874941,1998
513,1875076,1998
513,1875129,1994
513,1875435,1991
513,1875802,1997
513,1880276,2001
513,1882100,2002
513,1886226,2002
513,1887545,2000
513,1887666,2005
513,1894844,2005
513,1895961,2003
513,1897153,2004
513,1897153,2005
513,1897266,2005
513,1897701,2003
513,1898497,2005
513,1899562,2002
513,1900683,2005
513,1901092,2003
513,1910580,2003
513,2030607,2004
